treatment,outcome,learner,confounder,importance_outcome,importance_treatment,coef_outcome,se_outcome,pval_outcome,coef_treatment,se_treatment,pval_treatment
T5_topical_comp,pre_rank,lgbm,conf_bm25,33.0,157.0,1.4332966746256326e-16,1.4211033144999418e-15,0.9197240476432413,0.05314500880425473,0.008087857001739515,1.934890025978575e-10
T5_topical_comp,pre_rank,lgbm,conf_domain_authority,76.0,93.0,1.897372399249837e-16,1.9362058761323735e-15,0.9219959131365911,0.008415255127225406,0.011019435457158699,0.4456039550009463
T5_topical_comp,pre_rank,lgbm,conf_backlinks,53.0,86.0,-1.0535516636140152e-15,1.5477900875644373e-15,0.49654764602436297,0.008581445980694907,0.008808863345263531,0.3306748759057092
T5_topical_comp,pre_rank,lgbm,conf_referring_domains,61.0,90.0,6.772360450213455e-15,1.5455114226857307e-15,1.5797114233162546e-05,-0.01958029580084599,0.00879589488934212,0.026680227555037073
T5_topical_comp,pre_rank,lgbm,conf_serp_position,1194.0,87.0,4.938420145191259,1.3102492321256846e-15,0.0,-0.0017835808166995993,0.007456958489890268,0.8111109445688107
T6_freshness,pre_rank,lgbm,conf_title_kw_sim,67.0,120.0,-8.049116928532385e-16,4.516601353252045e-16,0.0756275905192414,0.08082681706640836,0.12704287038202045,0.5250656578236916
T6_freshness,pre_rank,lgbm,conf_snippet_kw_sim,31.0,155.0,8.902331505503357e-16,3.647266667733542e-16,0.01516667162660057,0.07632480011620058,0.10259024214831534,0.4574071523153038
T6_freshness,pre_rank,lgbm,conf_title_len,35.0,118.0,2.7989767535842335e-15,3.432095508335055e-16,6.8833827526759706e-15,0.32435387230694274,0.09653791218261479,0.0008689407123656512
T6_freshness,pre_rank,lgbm,conf_snippet_len,24.0,166.0,-1.0545100140054527e-15,3.4225431018813943e-16,0.0022318873916331583,-0.2114594078598789,0.09626922228948198,0.028731782699000563
T6_freshness,pre_rank,lgbm,conf_brand_recog,0.0,4.0,3.5163556659549364e-15,4.620340956352614e-16,2.744471316873387e-13,0.011745284529365874,0.12996085581385372,0.9280423128698092
T6_freshness,pre_rank,lgbm,conf_title_has_kw,0.0,0.0,-6.049441118685348e-16,4.145773307735982e-16,0.1454434969510916,0.04512578336631379,0.11661222671084628,0.6990197227749166
T6_freshness,pre_rank,lgbm,conf_word_count,17.0,174.0,-3.6007783083249337e-16,4.09044540945103e-16,0.3793276785395774,0.5015237193589517,0.11505596472078516,1.7365009625569527e-05
T6_freshness,pre_rank,lgbm,conf_readability,77.0,110.0,-3.840674360398547e-16,3.3667691106728827e-16,0.25477758572841225,0.07205872896356505,0.0947004126068012,0.4472398310359911
